city,lat,lon
Уральск,51.233333333333334,51.36666666666667
Амурск,50.21666666666667,136.9
Биракан,49.0,131.71666666666667
Болонь,49.8614,136.4653
Ванино,49.083333333333336,140.26666666666668
Волочаевка Вторая,48.55,134.56666666666666
Гурское,50.31666666666667,138.11666666666667
Комсомольск-на-Амуре,50.55,137.0
Николаевск-на-Амуре,53.15,140.73333333333332
Облучье,49.0,131.05
Охотск,59.38333333333333,143.3
Переяславка,47.95,135.05
Советская Гавань,48.966373,0
Хабаровск,48.483333333333334,135.06666666666666
Чегдомын,51.11666666666667,133.0
Чумикан,54.7,135.3
Аган,61.3928,74.5897
Игрим,63.18333333333333,64.41666666666667
Лангепас,61.25,75.16666666666667
Лянтор,61.61666666666667,72.16666666666667
Покачи,61.75,75.58333333333333
Приобье,57,84
Пыть-Ях,60.75,72.78333333333333
Югорск,61.31666666666667,63.35
Агаповка,53.28333333333333,59.13333333333333
Аргаяш,55.483333333333334,60.86666666666667
Аша,55.0,57.25
Бакал,54.93333333333333,58.8
Бреды,52.416666666666664,60.333333333333336
Варна,43.21666666666667,27.916666666666668
Верхнеуральск,53.88333333333333,59.21666666666667
Верхний Уфалей,56.05,60.233333333333334
Еманжелинск,54.75,61.31666666666667
Златоуст,55.166666666666664,59.666666666666664
Карталы,53.05,60.65
Касли,55.88333333333333,60.75
Катав-Ивановск,54.75,58.2
Копейск,55.1,61.61666666666667
Коркино,54.88333333333333,61.4
Куса,55.333333333333336,59.43333333333333
Кыштым,55.7,60.55
Магнитогорск,53.38333333333333,59.03333333333333
Миасс,55.05,60.1
Сатка,55.05,59.05
Снежинск,56.083333333333336,60.733333333333334
Трехгорный,54.8,58.45
Увельский,54.43333333333333,61.35
Усть-Катав,54.93333333333333,58.166666666666664
Чебаркуль,54.96666666666667,60.36666666666667
Челябинск,55.15,61.4
Южно-Уральск,54.45,61.25
Грозный,43.31666666666667,45.7
Малгобек,43.508882,0
Назрань,43.21666666666667,44.766666666666666
Наурская,43.65,45.3
Ножай-Юрт,43.083333333333336,46.36666666666667
Орджоникидзевская,43.313475,0
Урус-Мартан,43.129123,0
Шали,43.145000,0
Аксеново-Зиловское,53.06666666666667,117.5
Александровский Завод,50.916666666666664,117.93333333333334
Амазар,53.85,120.86666666666666
Балей,51.56666666666667,116.63333333333334
Борзя,50.38333333333333,116.53333333333333
Букачача,52.983333333333334,116.91666666666667
Газимурский Завод,51.53333333333333,118.33333333333333
Давенда,53.550104,0
Дарасун,51.63333333333333,113.96666666666667
Дровяная,51.583333333333336,113.03333333333333
Дульдурга,50,3
Забайкальск,49.65,117.31666666666666
Итака,38,N
Краснокаменск,50.1,118.03333333333333
Красный Чикой,50.35,108.75
Могоча,53.733333333333334,119.76666666666667
Нерчинск,51.983333333333334,116.58333333333333
Нерчинский Завод,51.3,119.61666666666666
Оловянная,50.93333333333333,115.56666666666666
Петровск-Забайкальский,51.28333333333333,108.83333333333333
Приаргунск,50.35,119.06666666666666
Сретенск,52.25,117.71666666666667
Улеты,51.35,112.46666666666667
Чернышевск,52.53333333333333,117.0
Чита,52.03333333333333,113.5
Шилка,53.3342,121.4753
Алатырь,54.85,46.583333333333336
Вурнары,55.483333333333334,46.96666666666667
Ибреси,55.3,47.03333333333333
Канаш,55.5,47.483333333333334
Киря,55.06666666666667,46.85
Красные Четаи,55.68333333333333,46.15
Кугеси,56.016666666666666,47.28333333333333
Мариинский Посад,56.11666666666667,47.71666666666667
Моргауши,55.95,46.75
Новочебоксарск,56.11666666666667,47.483333333333334
Урмары,55.68333333333333,47.95
Цивильск,55.86666666666667,47.483333333333334
Чебоксары,56.11666666666667,47.233333333333334
Шемурша,54.88333333333333,47.53333333333333
Шумерля,55.5,46.416666666666664
Ядрин,55.95,46.2
Яльчики,55.166666666666664,48.0
Пуровск,64.94129,0
Большое Село,57.71666666666667,38.93333333333333
Брейтово,58.3,37.86666666666667
Волга,45.6972,47.8625
Гаврилов Ям,57.3,39.85
Любим,58.35,40.7
Некрасовское,57.666666666666664,40.36666666666667
Новый Некоуз,57.9046,0
Переславль-Залесский,56,17.28
Пошехонье-Володарск,58.5,39.11666666666667
Ростов,57.18333333333333,39.416666666666664
Рыбинск,58.05,38.833333333333336
Тутаев,57.88333333333333,39.53333333333333
Углич,57.53333333333333,38.333333333333336
Ярославль,57.61666666666667,39.85
